player,hard_last_5_win_rate,hard_last_10_win_rate,hard_surface_last_10_win_rate,hard_days_since_last_match,hard_matches_last_14_days,hard_matches_last_3_days,hard_minutes_last_7_days,hard_sets_last_7_days,hard_retired_last_match,hard_retirements_last_90_days,hard_walkovers_last_90_days,hard_ace_rate,hard_double_fault_rate,hard_first_serve_points_won,hard_second_serve_points_won,hard_return_points_won,hard_break_points_saved,hard_break_points_converted,hard_last_10_ace_rate,hard_surface_last_10_ace_rate,hard_last_10_double_fault_rate,hard_surface_last_10_double_fault_rate,hard_last_10_first_serve_points_won,hard_surface_last_10_first_serve_points_won,hard_last_10_second_serve_points_won,hard_surface_last_10_second_serve_points_won,hard_last_10_return_points_won,hard_surface_last_10_return_points_won,hard_last_10_break_points_saved,hard_surface_last_10_break_points_saved,hard_last_10_break_points_converted,hard_surface_last_10_break_points_converted,clay_last_5_win_rate,clay_last_10_win_rate,clay_surface_last_10_win_rate,clay_days_since_last_match,clay_matches_last_14_days,clay_matches_last_3_days,clay_minutes_last_7_days,clay_sets_last_7_days,clay_retired_last_match,clay_retirements_last_90_days,clay_walkovers_last_90_days,clay_ace_rate,clay_double_fault_rate,clay_first_serve_points_won,clay_second_serve_points_won,clay_return_points_won,clay_break_points_saved,clay_break_points_converted,clay_last_10_ace_rate,clay_surface_last_10_ace_rate,clay_last_10_double_fault_rate,clay_surface_last_10_double_fault_rate,clay_last_10_first_serve_points_won,clay_surface_last_10_first_serve_points_won,clay_last_10_second_serve_points_won,clay_surface_last_10_second_serve_points_won,clay_last_10_return_points_won,clay_surface_last_10_return_points_won,clay_last_10_break_points_saved,clay_surface_last_10_break_points_saved,clay_last_10_break_points_converted,clay_surface_last_10_break_points_converted,grass_last_5_win_rate,grass_last_10_win_rate,grass_surface_last_10_win_rate,grass_days_since_last_match,grass_matches_last_14_days,grass_matches_last_3_days,grass_minutes_last_7_days,grass_sets_last_7_days,grass_retired_last_match,grass_retirements_last_90_days,grass_walkovers_last_90_days,grass_ace_rate,grass_double_fault_rate,grass_first_serve_points_won,grass_second_serve_points_won,grass_return_points_won,grass_break_points_saved,grass_break_points_converted,grass_last_10_ace_rate,grass_surface_last_10_ace_rate,grass_last_10_double_fault_rate,grass_surface_last_10_double_fault_rate,grass_last_10_first_serve_points_won,grass_surface_last_10_first_serve_points_won,grass_last_10_second_serve_points_won,grass_surface_last_10_second_serve_points_won,grass_last_10_return_points_won,grass_surface_last_10_return_points_won,grass_last_10_break_points_saved,grass_surface_last_10_break_points_saved,grass_last_10_break_points_converted,grass_surface_last_10_break_points_converted,carpet_last_5_win_rate,carpet_last_10_win_rate,carpet_surface_last_10_win_rate,carpet_days_since_last_match,carpet_matches_last_14_days,carpet_matches_last_3_days,carpet_minutes_last_7_days,carpet_sets_last_7_days,carpet_retired_last_match,carpet_retirements_last_90_days,carpet_walkovers_last_90_days,carpet_ace_rate,carpet_double_fault_rate,carpet_first_serve_points_won,carpet_second_serve_points_won,carpet_return_points_won,carpet_break_points_saved,carpet_break_points_converted,carpet_last_10_ace_rate,carpet_surface_last_10_ace_rate,carpet_last_10_double_fault_rate,carpet_surface_last_10_double_fault_rate,carpet_last_10_first_serve_points_won,carpet_surface_last_10_first_serve_points_won,carpet_last_10_second_serve_points_won,carpet_surface_last_10_second_serve_points_won,carpet_last_10_return_points_won,carpet_surface_last_10_return_points_won,carpet_last_10_break_points_saved,carpet_surface_last_10_break_points_saved,carpet_last_10_break_points_converted,carpet_surface_last_10_break_points_converted
Roman Borvanov,0.0,0.0,0.0,5186,0,0,0.0,0,0,0,0,0.1076923076923077,0.07692307692307693,0.75,0.36,0.23214285714285715,0.5714285714285714,0.0,0.05384615384615385,0.05384615384615385,0.038461538461538464,0.038461538461538464,0.375,0.375,0.18,0.18,0.11607142857142858,0.11607142857142858,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,5186,0,0,0.0,0,0,0,0,0.1076923076923077,0.07692307692307693,0.75,0.36,0.23214285714285715,0.5714285714285714,0.0,0.05384615384615385,0.0,0.038461538461538464,0.0,0.375,0.0,0.18,0.0,0.11607142857142858,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,5186,0,0,0.0,0,0,0,0,0.1076923076923077,0.07692307692307693,0.75,0.36,0.23214285714285715,0.5714285714285714,0.0,0.05384615384615385,0.0,0.038461538461538464,0.0,0.375,0.0,0.18,0.0,0.11607142857142858,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,5186,0,0,0.0,0,0,0,0,0.1076923076923077,0.07692307692307693,0.75,0.36,0.23214285714285715,0.5714285714285714,0.0,0.05384615384615385,0.0,0.038461538461538464,0.0,0.375,0.0,0.18,0.0,0.11607142857142858,0.0,0.2857142857142857,0.0,0.0,0.0
Roman Hassanov,0.0,0.0,0.0,3002,0,0,0.0,0,0,0,0,0.022222222222222223,0.022222222222222223,0.43333333333333335,0.4,0.25,0.16666666666666666,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.43333333333333335,0.43333333333333335,0.4,0.4,0.25,0.25,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,3002,0,0,0.0,0,0,0,0,0.022222222222222223,0.022222222222222223,0.43333333333333335,0.4,0.25,0.16666666666666666,1.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.43333333333333335,0.0,0.4,0.0,0.25,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,3002,0,0,0.0,0,0,0,0,0.022222222222222223,0.022222222222222223,0.43333333333333335,0.4,0.25,0.16666666666666666,1.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.43333333333333335,0.0,0.4,0.0,0.25,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,3002,0,0,0.0,0,0,0,0,0.022222222222222223,0.022222222222222223,0.43333333333333335,0.4,0.25,0.16666666666666666,1.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.43333333333333335,0.0,0.4,0.0,0.25,0.0,0.16666666666666666,0.0,1.0,0.0
Roman Recarte,0.4,0.4,0.5,5403,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3333333333333333,5403,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,5403,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,5403,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Safiullin,0.4,0.4,0.5,241,0,0,0.0,0,0,0,0,0.08261189906060049,0.03923374470436544,0.726698029991179,0.511094674556213,0.36312494329008255,0.6126840317100792,0.37852494577006507,0.09722065791799946,0.09391834048889022,0.05673493792887642,0.05132894964938273,0.7098052429026402,0.7287350580394616,0.5315246761470317,0.5146543101808739,0.35427847170931925,0.34096119433230737,0.4159146735617324,0.37898656898656896,0.40523809523809523,0.3592857142857143,0.4,0.4,0.2,241,0,0,0.0,0,0,0,0,0.08261189906060049,0.03923374470436544,0.726698029991179,0.511094674556213,0.36312494329008255,0.6126840317100792,0.37852494577006507,0.09722065791799946,0.07062876244078273,0.05673493792887642,0.03490912058125905,0.7098052429026402,0.6706844064125882,0.5315246761470317,0.5233718169085816,0.35427847170931925,0.346261117264178,0.4159146735617324,0.617936507936508,0.40523809523809523,0.515887445887446,0.4,0.4,0.3,241,0,0,0.0,0,0,0,0,0.08261189906060049,0.03923374470436544,0.726698029991179,0.511094674556213,0.36312494329008255,0.6126840317100792,0.37852494577006507,0.09722065791799946,0.09677114783692774,0.05673493792887642,0.034761293069636615,0.7098052429026402,0.7528449633431542,0.5315246761470317,0.5413111426224517,0.35427847170931925,0.33950246709342113,0.4159146735617324,0.5506033182503771,0.40523809523809523,0.35403287630841807,0.4,0.4,0.0,241,0,0,0.0,0,0,0,0,0.08261189906060049,0.03923374470436544,0.726698029991179,0.511094674556213,0.36312494329008255,0.6126840317100792,0.37852494577006507,0.09722065791799946,0.0,0.05673493792887642,0.0,0.7098052429026402,0.0,0.5315246761470317,0.0,0.35427847170931925,0.0,0.4159146735617324,0.0,0.40523809523809523,0.0
Ronan Tashinga Mtisi,0.0,0.0,0.0,447,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rouzbeh Kamran,0.0,0.0,0.0,5403,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rowland Phillips,0.2,0.2222222222222222,0.16666666666666666,75,0,0,0.0,0,0,0,0,0.024657534246575342,0.030136986301369864,0.64,0.4785714285714286,0.4444444444444444,0.3939393939393939,0.3877551020408163,0.011276038336563021,0.009188626907073508,0.013433535639691392,0.012424872861766065,0.28780425923283065,0.1902097902097902,0.21155762970645,0.13914095583787053,0.19704338214976513,0.1595238095238095,0.19166666666666668,0.10416666666666667,0.1771604938271605,0.14074074074074075,0.2,0.2222222222222222,0.3333333333333333,75,0,0,0.0,0,0,0,0,0.024657534246575342,0.030136986301369864,0.64,0.4785714285714286,0.4444444444444444,0.3939393939393939,0.3877551020408163,0.011276038336563021,0.015450861195542046,0.013433535639691392,0.015450861195542046,0.28780425923283065,0.4829931972789116,0.21155762970645,0.356390977443609,0.19704338214976513,0.2720825274016763,0.19166666666666668,0.3666666666666667,0.1771604938271605,0.25,0.2,0.2222222222222222,0.0,75,0,0,0.0,0,0,0,0,0.024657534246575342,0.030136986301369864,0.64,0.4785714285714286,0.4444444444444444,0.3939393939393939,0.3877551020408163,0.011276038336563021,0.0,0.013433535639691392,0.0,0.28780425923283065,0.0,0.21155762970645,0.0,0.19704338214976513,0.0,0.19166666666666668,0.0,0.1771604938271605,0.0,0.2,0.2222222222222222,0.0,75,0,0,0.0,0,0,0,0,0.024657534246575342,0.030136986301369864,0.64,0.4785714285714286,0.4444444444444444,0.3939393939393939,0.3877551020408163,0.011276038336563021,0.0,0.013433535639691392,0.0,0.28780425923283065,0.0,0.21155762970645,0.0,0.19704338214976513,0.0,0.19166666666666668,0.0,0.1771604938271605,0.0
Ruan Roelofse,0.4,0.3,0.3333333333333333,1678,0,0,0.0,0,0,0,0,0.0851063829787234,0.03546099290780142,0.6703296703296703,0.68,0.302158273381295,0.7,0.5,0.017619436504695794,0.019577151671884216,0.007370355247039608,0.008189283607821786,0.13605442176870747,0.15117157974300832,0.13833333333333334,0.1537037037037037,0.06045548654244306,0.06717276282493673,0.1625,0.18055555555555555,0.1,0.1111111111111111,0.4,0.3,0.0,1678,0,0,0.0,0,0,0,0,0.0851063829787234,0.03546099290780142,0.6703296703296703,0.68,0.302158273381295,0.7,0.5,0.017619436504695794,0.0,0.007370355247039608,0.0,0.13605442176870747,0.0,0.13833333333333334,0.0,0.06045548654244306,0.0,0.1625,0.0,0.1,0.0,0.4,0.3,0.0,1678,0,0,0.0,0,0,0,0,0.0851063829787234,0.03546099290780142,0.6703296703296703,0.68,0.302158273381295,0.7,0.5,0.017619436504695794,0.0,0.007370355247039608,0.0,0.13605442176870747,0.0,0.13833333333333334,0.0,0.06045548654244306,0.0,0.1625,0.0,0.1,0.0,0.4,0.3,0.0,1678,0,0,0.0,0,0,0,0,0.0851063829787234,0.03546099290780142,0.6703296703296703,0.68,0.302158273381295,0.7,0.5,0.017619436504695794,0.0,0.007370355247039608,0.0,0.13605442176870747,0.0,0.13833333333333334,0.0,0.06045548654244306,0.0,0.1625,0.0,0.1,0.0
Ruben Bemelmans,0.4,0.3,0.1,1678,0,0,0.0,0,0,0,0,0.06860338243316967,0.03477905073649754,0.69693094629156,0.5037878787878788,0.3368945868945869,0.6182965299684543,0.3724279835390947,0.03711485667874669,0.05502256984019134,0.02946151778807567,0.031356217207698815,0.6400946484879739,0.6403568366911265,0.48814095273654096,0.4780972546125324,0.3392145435324198,0.32324109437417564,0.5932251082251082,0.5577930402930403,0.36666666666666664,0.25605263157894737,0.4,0.3,0.4,1678,0,0,0.0,0,0,0,0,0.06860338243316967,0.03477905073649754,0.69693094629156,0.5037878787878788,0.3368945868945869,0.6182965299684543,0.3724279835390947,0.03711485667874669,0.041436015325261796,0.02946151778807567,0.038062071216943924,0.6400946484879739,0.5358703712525336,0.48814095273654096,0.38842605645652106,0.3392145435324198,0.29476631390565544,0.5932251082251082,0.414027639027639,0.36666666666666664,0.3194444444444444,0.4,0.3,0.3,1678,0,0,0.0,0,0,0,0,0.06860338243316967,0.03477905073649754,0.69693094629156,0.5037878787878788,0.3368945868945869,0.6182965299684543,0.3724279835390947,0.03711485667874669,0.05151993170438894,0.02946151778807567,0.0425964820050276,0.6400946484879739,0.6852081962545815,0.48814095273654096,0.5406650544359389,0.3392145435324198,0.275604189469975,0.5932251082251082,0.5902886002886003,0.36666666666666664,0.37816624895572265,0.4,0.3,0.0,1678,0,0,0.0,0,0,0,0,0.06860338243316967,0.03477905073649754,0.69693094629156,0.5037878787878788,0.3368945868945869,0.6182965299684543,0.3724279835390947,0.03711485667874669,0.0,0.02946151778807567,0.0,0.6400946484879739,0.0,0.48814095273654096,0.0,0.3392145435324198,0.0,0.5932251082251082,0.0,0.36666666666666664,0.0
Ruben Gonzales,0.6,0.7,0.25,3366,0,0,0.0,0,0,0,0,0.0746606334841629,0.05203619909502263,0.6868327402135231,0.546583850931677,0.3963963963963964,0.6216216216216216,0.37254901960784315,0.02953691261774254,0.0,0.019817000159650898,0.0,0.27810759776734756,0.0,0.22533153466252057,0.0,0.16317802480608837,0.0,0.261951871657754,0.0,0.1500686813186813,0.0,0.6,0.7,0.8,3366,0,0,0.0,0,0,0,0,0.0746606334841629,0.05203619909502263,0.6868327402135231,0.546583850931677,0.3963963963963964,0.6216216216216216,0.37254901960784315,0.02953691261774254,0.02953691261774254,0.019817000159650898,0.019817000159650898,0.27810759776734756,0.27810759776734756,0.22533153466252057,0.22533153466252057,0.16317802480608837,0.16317802480608837,0.261951871657754,0.261951871657754,0.1500686813186813,0.1500686813186813,0.6,0.7,0.0,3366,0,0,0.0,0,0,0,0,0.0746606334841629,0.05203619909502263,0.6868327402135231,0.546583850931677,0.3963963963963964,0.6216216216216216,0.37254901960784315,0.02953691261774254,0.0,0.019817000159650898,0.0,0.27810759776734756,0.0,0.22533153466252057,0.0,0.16317802480608837,0.0,0.261951871657754,0.0,0.1500686813186813,0.0,0.6,0.7,0.0,3366,0,0,0.0,0,0,0,0,0.0746606334841629,0.05203619909502263,0.6868327402135231,0.546583850931677,0.3963963963963964,0.6216216216216216,0.37254901960784315,0.02953691261774254,0.0,0.019817000159650898,0.0,0.27810759776734756,0.0,0.22533153466252057,0.0,0.16317802480608837,0.0,0.261951871657754,0.0,0.1500686813186813,0.0
Ruben Ramirez Hidalgo,0.2,0.2,0.3,4399,0,0,0.0,0,0,0,0,0.03461725987323257,0.05509507557289127,0.6611973392461198,0.4547915538711424,0.35804458769809294,0.5676274944567627,0.4107744107744108,0.04599199874390549,0.04056018354000959,0.05689005636094443,0.0627549403170882,0.7071911843936101,0.6385680349062702,0.4815764797746895,0.4279301622642584,0.34414343740779235,0.345252598931583,0.6124747474747474,0.47402470078940667,0.38116883116883116,0.3860119047619047,0.2,0.2,0.2,4399,0,0,0.0,0,0,0,0,0.03461725987323257,0.05509507557289127,0.6611973392461198,0.4547915538711424,0.35804458769809294,0.5676274944567627,0.4107744107744108,0.04599199874390549,0.03918541905020158,0.05689005636094443,0.061938269633774835,0.7071911843936101,0.7184156741895285,0.4815764797746895,0.49414404734225703,0.34414343740779235,0.35477841118304065,0.6124747474747474,0.5761111111111111,0.38116883116883116,0.38116883116883116,0.2,0.2,0.0,4399,0,0,0.0,0,0,0,0,0.03461725987323257,0.05509507557289127,0.6611973392461198,0.4547915538711424,0.35804458769809294,0.5676274944567627,0.4107744107744108,0.04599199874390549,0.03782843262774553,0.05689005636094443,0.05708517376522135,0.7071911843936101,0.6308894878706199,0.4815764797746895,0.5013333285493768,0.34414343740779235,0.2905340513259015,0.6124747474747474,0.6813988095238095,0.38116883116883116,0.225,0.2,0.2,0.0,4399,0,0,0.0,0,0,0,0,0.03461725987323257,0.05509507557289127,0.6611973392461198,0.4547915538711424,0.35804458769809294,0.5676274944567627,0.4107744107744108,0.04599199874390549,0.0,0.05689005636094443,0.0,0.7071911843936101,0.0,0.4815764797746895,0.0,0.34414343740779235,0.0,0.6124747474747474,0.0,0.38116883116883116,0.0
Ruben Yssel,0.0,0.0,0.0,75,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rudolf Molleker,0.2,0.2,0.0,647,0,0,0.0,0,0,0,0,0.08741721854304636,0.038410596026490065,0.6846747519294377,0.49087893864013266,0.30124908155767816,0.5877862595419847,0.32142857142857145,0.07508343105840284,0.09782608695652174,0.031196166454557785,0.05434782608695652,0.6878156823512376,0.559322033898305,0.47183668046683336,0.42424242424242425,0.29755149614754617,0.24705882352941178,0.6244444444444445,0.2222222222222222,0.4025,0.3333333333333333,0.2,0.2,0.3,647,0,0,0.0,0,0,0,0,0.08741721854304636,0.038410596026490065,0.6846747519294377,0.49087893864013266,0.30124908155767816,0.5877862595419847,0.32142857142857145,0.07508343105840284,0.06700732396972942,0.031196166454557785,0.028092129575772867,0.6878156823512376,0.6784244102733983,0.47183668046683336,0.47359846706732966,0.29755149614754617,0.30044907079148075,0.6244444444444445,0.5798015873015874,0.4025,0.4058333333333334,0.2,0.2,0.2,647,0,0,0.0,0,0,0,0,0.08741721854304636,0.038410596026490065,0.6846747519294377,0.49087893864013266,0.30124908155767816,0.5877862595419847,0.32142857142857145,0.07508343105840284,0.1241784283297882,0.031196166454557785,0.050087296598924504,0.6878156823512376,0.7385684929738854,0.47183668046683336,0.4879292750260492,0.29755149614754617,0.2759436813078843,0.6244444444444445,0.4416666666666666,0.4025,0.1619047619047619,0.2,0.2,0.0,647,0,0,0.0,0,0,0,0,0.08741721854304636,0.038410596026490065,0.6846747519294377,0.49087893864013266,0.30124908155767816,0.5877862595419847,0.32142857142857145,0.07508343105840284,0.0,0.031196166454557785,0.0,0.6878156823512376,0.0,0.47183668046683336,0.0,0.29755149614754617,0.0,0.6244444444444445,0.0,0.4025,0.0
Rudolfs Mednis,0.0,0.0,0.0,3366,0,0,0.0,0,0,0,0,0.07563025210084033,0.06722689075630252,0.7293233082706767,0.49523809523809526,0.3394495412844037,0.7916666666666666,0.2857142857142857,0.05979716800612323,0.05979716800612323,0.0574052812858783,0.0574052812858783,0.5324519230769231,0.5324519230769231,0.3507834757834758,0.3507834757834758,0.24414949064202796,0.24414949064202796,0.5202380952380953,0.5202380952380953,0.1375,0.1375,0.0,0.0,0.0,3366,0,0,0.0,0,0,0,0,0.07563025210084033,0.06722689075630252,0.7293233082706767,0.49523809523809526,0.3394495412844037,0.7916666666666666,0.2857142857142857,0.05979716800612323,0.0,0.0574052812858783,0.0,0.5324519230769231,0.0,0.3507834757834758,0.0,0.24414949064202796,0.0,0.5202380952380953,0.0,0.1375,0.0,0.0,0.0,0.0,3366,0,0,0.0,0,0,0,0,0.07563025210084033,0.06722689075630252,0.7293233082706767,0.49523809523809526,0.3394495412844037,0.7916666666666666,0.2857142857142857,0.05979716800612323,0.0,0.0574052812858783,0.0,0.5324519230769231,0.0,0.3507834757834758,0.0,0.24414949064202796,0.0,0.5202380952380953,0.0,0.1375,0.0,0.0,0.0,0.0,3366,0,0,0.0,0,0,0,0,0.07563025210084033,0.06722689075630252,0.7293233082706767,0.49523809523809526,0.3394495412844037,0.7916666666666666,0.2857142857142857,0.05979716800612323,0.0,0.0574052812858783,0.0,0.5324519230769231,0.0,0.3507834757834758,0.0,0.24414949064202796,0.0,0.5202380952380953,0.0,0.1375,0.0
Rui Machado,0.4,0.5,0.3,3870,0,0,0.0,0,0,0,0,0.02019522046449007,0.04779535509929317,0.6219758064516129,0.4508611955420466,0.37495746852670975,0.5098039215686274,0.388,0.011026618417833181,0.007592356117585476,0.015600136561711195,0.03176342933147215,0.3264154084908802,0.3545992634285317,0.2745161701044054,0.2697774889387793,0.22243040087702726,0.18135321694539144,0.2480952380952381,0.2767676767676768,0.21666666666666665,0.36333333333333334,0.4,0.5,0.4,3870,0,0,0.0,0,0,0,0,0.02019522046449007,0.04779535509929317,0.6219758064516129,0.4508611955420466,0.37495746852670975,0.5098039215686274,0.388,0.011026618417833181,0.012455189846404608,0.015600136561711195,0.01845727941885405,0.3264154084908802,0.3880592441073185,0.2745161701044054,0.33232867010440537,0.22243040087702726,0.2557637342103606,0.2480952380952381,0.3105952380952381,0.21666666666666665,0.24333333333333335,0.4,0.5,0.0,3870,0,0,0.0,0,0,0,0,0.02019522046449007,0.04779535509929317,0.6219758064516129,0.4508611955420466,0.37495746852670975,0.5098039215686274,0.388,0.011026618417833181,0.057692307692307696,0.015600136561711195,0.10576923076923077,0.3264154084908802,0.6909090909090909,0.2745161701044054,0.3877551020408163,0.22243040087702726,0.25301204819277107,0.2480952380952381,0.4444444444444444,0.21666666666666665,0.5,0.4,0.5,0.0,3870,0,0,0.0,0,0,0,0,0.02019522046449007,0.04779535509929317,0.6219758064516129,0.4508611955420466,0.37495746852670975,0.5098039215686274,0.388,0.011026618417833181,0.0,0.015600136561711195,0.0,0.3264154084908802,0.0,0.2745161701044054,0.0,0.22243040087702726,0.0,0.2480952380952381,0.0,0.21666666666666665,0.0
Russell Moseley,0.0,0.0,0.0,3828,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3828,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3828,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3828,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Harrison,0.4,0.3,0.3,1935,0,0,0.0,0,0,0,0,0.08762578688599917,0.04195193677342278,0.7181726830022417,0.5047586675730795,0.34484716570455193,0.6276762402088772,0.38113695090439276,0.08599776288567931,0.11561216878068499,0.04772300960176448,0.041782890585375564,0.7486459405463526,0.7478983727020105,0.48738170488811344,0.48305673021739404,0.33469824511654195,0.3316285073300042,0.5519047619047619,0.5512987012987013,0.3884065934065934,0.36886113886113886,0.4,0.3,0.4,1935,0,0,0.0,0,0,0,0,0.08762578688599917,0.04195193677342278,0.7181726830022417,0.5047586675730795,0.34484716570455193,0.6276762402088772,0.38113695090439276,0.08599776288567931,0.0994407865189964,0.04772300960176448,0.04667322564696529,0.7486459405463526,0.747716060046715,0.48738170488811344,0.5242906411881101,0.33469824511654195,0.3327610585400881,0.5519047619047619,0.3663888888888889,0.3884065934065934,0.4083333333333333,0.4,0.3,0.2,1935,0,0,0.0,0,0,0,0,0.08762578688599917,0.04195193677342278,0.7181726830022417,0.5047586675730795,0.34484716570455193,0.6276762402088772,0.38113695090439276,0.08599776288567931,0.10361481739825598,0.04772300960176448,0.06407194326763196,0.7486459405463526,0.7364785477124769,0.48738170488811344,0.44312324139518405,0.33469824511654195,0.29414550818135493,0.5519047619047619,0.48367521367521366,0.3884065934065934,0.35277777777777775,0.4,0.3,0.0,1935,0,0,0.0,0,0,0,0,0.08762578688599917,0.04195193677342278,0.7181726830022417,0.5047586675730795,0.34484716570455193,0.6276762402088772,0.38113695090439276,0.08599776288567931,0.0,0.04772300960176448,0.0,0.7486459405463526,0.0,0.48738170488811344,0.0,0.33469824511654195,0.0,0.5519047619047619,0.0,0.3884065934065934,0.0
